bin
01000000000000000100011000000000000001000010000001000010101000000000000100100
01000000000000000100011000000000000001000010001011000000000000000000000011011
01000000000000000100011000000000000001000001011011000000000000000000000011011
01000000000000000100011000000000000001000110111011000010101000000000000100100
01000000000000000100011000000000000001000001100011000011011000000000000110101
01000000000000000100011000000000000001000011001010000000100000000000000000011
01000000000000000100011000000000000001000110011000000000001000000000001111011
01000000000000000100011000000000000001000001001011000010001000000000000010110
01000000000000000100011000000000000001000010000101000001100000000000000110110
01000000000000000100011000000000000001000110100111000010010000000000001111111
01000000000000000100011000000000000001000011010100000010000000000000001101100
01000000000000000100011000000000000001000101100101000001110000000000001000100
01000000000000000100011000000000000001000001001101000000010000000000001101110
01000000000000000100011000000000000001000100110001000001010000000000000111100
01000000000000000100011000000000000001000110100000000000011000000000000011111
01000000000000000100011000000000000001000010000101000001111000000000001010111
01000000000000000100011000000000000001000100110101000001011000000000001111101
01000000000000000100011000000000000001000100111101000001010000000000000111100
01000000000000000100011000000000000001000110011110000110001000000000000010011
01000000000000000100011000000000000001000100100011000000110000000000001000010
01000000000000000100011000000000000001000010000101000000011000000000000011111
01000000000000000100011000000000000001000101100100000000000000000000000011011
01000000000000000100011000000000000001000101110000000000010000000000001101110
01000000000000000100011000000000000001000011011000000000100000000000000000011
01000000000000000100011000000000000001000101101010000001100000000000000110110
01000000000000000100011000000000000001000010001001000000000000000000000011011
01000000000000000100011000000000000001000101101100000110001000000000000010011
01000000000000000100011000000000000001000110100111000011011000000000000110101
01000000000000000100011000000000000001000101011001000000110000000000001000010
01000000000000000100011000000000000001000101101101000001011000000000001111101
01000000000000000100011000000000000001000001100101000010001000000000000010110
01000000000000000100011000000000000001000001011101000001110000000000001000100
01000000000000000100011000000000000001000110000001000001010000000000000111100
01000000000000000100011000000000000001000111100101000010101000000000000100100
01000000000000000100011000000000000001000101101100000000000000000000000011011
01000000000000000100011000000000000001000110001011000000000000000000000011011
01000000000000000100011000000000000001000111100000000011011000000000000110101
01000000000000000100011000000000000001000110000100000001011000000000001111101
01000000000000000100011000000000000001000010001000000011110000000000001111000
01000000000000000100011000000000000001000110101101000000101000000000000101010
01000000000000000100011000000000000001000011011100000011110000000000001111000
01000000000000000100011000000000000001000010000010000011110000000000001111000
01000000000000000100011000000000000001000100110110000001011000000000001111101
01000000000000000100011000000000000001000100110010000000101000000000000101010
01000000000000000100011000000000000001000110011110000011010000000000001111110
01000000000000000100011000000000000001000101101111000011011000000000000110101
01000000000000000100011000000000000001000101110010000000010000000000001101110
01000000000000000100011000000000000001000010000110000011110000000000001111000
01000000000000000100011000000000000001000001100101000001110000000000001000100
01000000000000000100011000000000000001000101000010000001100000000000000110110
01000000000000000100011000000000000001000111011101000000011000000000000011111
01000000000000000100011000000000000001000110100000000001011000000000001111101
01000000000000000100011000000000000001000001001110000001100000000000000110110
01000000000000000100011000000000000001000101011110000001100000000000000110110
01000000000000000100011000000000000001000010000100000000101000000000000101010
01000000000000000100011000000000000001000100111111000001110000000000001000100
01000000000000000100011000000000000001000101111100000010010000000000001111111
01000000000000000100011000000000000001000110100100000010001000000000000010110
01000000000000000100011000000000000001000110000010000011010000000000001111110
01000000000000000100011000000000000001000110100001000001010000000000000111100
01000000000000000100011000000000000001000011010010000001010000000000000111100
01000000000000000100011000000000000001000111011111000000001000000000001111011
01000000000000000100011000000000000001000010000110000001010000000000000111100
01000000000000000100011000000000000001000011010100000011011000000000000110101
01000000000000000100011000000000000001000011011101000011010000000000001111110
01000000000000000100011000000000000001000010001100000010001000000000000010110
01000000000000000100011000000000000001000110000010000010101000000000000100100
01000000000000000100011000000000000001000010000111000001010000000000000111100
01000000000000000100011000000000000001000010001011000000001000000000001111011
01000000000000000100011000000000000001000110110101000000110000000000001000010
01000000000000000100011000000000000001000010000101000011110000000000001111000
01000000000000000100011000000000000001000010000001000000000000000000000011011
01000000000000000100011000000000000001000100101001000010101000000000000100100
01000000000000000100011000000000000001000001100100000011110000000000001111000
01000000000000000100011000000000000001000000100001000010101000000000000100100
01000000000000000100011000000000000001000001101111000010000000000000001101100
01000000000000000100011000000000000001000110011011000110001000000000000010011
01000000000000000100011000000000000001000101101111000000011000000000000011111
01000000000000000100011000000000000001000001100100000001010000000000000111100
01000000000000000100011000000000000001000101010110000000011000000000000011111
01000000000000000100011000000000000001000010001100000000100000000000000000011
01000000000000000100011000000000000001000110110100000001011000000000001111101
01000000000000000100011000000000000001000110000110000010101000000000000100100
01000000000000000100011000000000000001000010000111000001010000000000000111100
01000000000000000100011000000000000001000001011101000001100000000000000110110
01000000000000000100011000000000000001000110110101000010101000000000000100100
01000000000000000100011000000000000001000000100100000001111000000000001010111
01000000000000000100011000000000000001000110101100000000101000000000000101010
01000000000000000100011000000000000001000010001001000000001000000000001111011
01000000000000000100011000000000000001000110100101000011010000000000001111110
01000000000000000100011000000000000001000001011100000010010000000000001111111
01000000000000000100011000000000000001000111011010000001111000000000001010111
01000000000000000100011000000000000001000001001111000010101000000000000100100
01000000000000000100011000000000000001000101101101000001110000000000001000100
01000000000000000100011000000000000001000010000111000000011000000000000011111
01000000000000000100011000000000000001000110100111000010001000000000000010110
01000000000000000100011000000000000001000110011010000010101000000000000100100
01000000000000000100011000000000000001000001100011000001011000000000001111101
01000000000000000100011000000000000001000100110010000001100000000000000110110
01000000000000000100011000000000000001000100110110000010101000000000000100100
01000000000000000100011000000000000001000101100101000000001000000000001111011
01000000000000000100011000000000000001000100110110000010010000000000001111111
01000000000000000100011000000000000001000110111110000000100000000000000000011
01000000000000000100011000000000000001000111000100000000110000000000001000010
01000000000000000100011000000000000001000011011000000000110000000000001000010
01000000000000000100011000000000000001000111100100000001011000000000001111101
01000000000000000100011000000000000001000010011000000000011000000000000011111
01000000000000000100011000000000000001000110000100000000001000000000001111011
01000000000000000100011000000000000001000010011001000000000000000000000011011
01000000000000000100011000000000000001000101011001000000010000000000001101110
01000000000000000100011000000000000001000010101001000001010000000000001100001
01000000000000000100011000000000000001000001100011000000101000000000000101010
01000000000000000100011000000000000001000100010000000010001000000000000010110
01000000000000000100011000000000000001000111011101000001111000000000001010111
01000000000000000100011000000000000001000010000110000000000000000000000011011
01000000000000000100011000000000000001000010000100000000110000000000001000010
01000000000000000100011000000000000001000110011011000010010000000000001111111
01000000000000000100011000000000000001000110001010000001110000000000001000100
01000000000000000100011000000000000001000000100100000000001000000000001111011
01000000000000000100011000000000000001000100111101000000100011111000000000011
01000000000000000100011000000000000001000101101100000001111000000000001010111
01000000000000000100011000000000000001000000100001000000100000000000000000011
01000000000000000100011000000000000001000110000010000001100000000000000110110
01000000000000000100011000000000000001000100110111000001111000000000001010111
01000000000000000100011000000000000001000110000011010100110000000000000000001
01000000000000000100011000000000000001000001101100000001111000000000001010111
01000000000000000100011000000000000001000011010101000000101000000000000101010
01000000000000000100011000000000000001000111011101000000010000000000001101110
01000000000000000100011000000000000001000000010010000010001000000000001011100
01000000000000000100011000000000000001000101101010000010001000000000000010110
01000000000000000100011000000000000001000110100100000010010000000000001111111
01000000000000000100011000000000000001000101101100000010010000000000001111111
01000000000000000100011000000000000001000101100111000000100000000000000000011
01000000000000000100011000000000000001000010000010000001010000000000000111100
01000000000000000100011000000000000001000010000001000000011000000000000011111
01000000000000000100011000000000000001000001001110000010000000000000001101100
01000000000000000100011000000000000001000110101010000000001000000000001111011
01000000000000000100011000000000000001000101000100000001011000000000001111101
01000000000000000100011000000000000001000001001110000000110000000000001000010
01000000000000000100011000000000000001000110000011000010010000000000001111111
01000000000000000100011000000000000001000010001111000000000000000000000011011
01000000000000000100011000000000000001000100010000000001110000000000001000100
01000000000000000100011000000000000001000110101110000011011000000000000110101
01000000000000000100011000000000000001000110100100000000101000000000000101010
01000000000000000100011000000000000001000011010010000001011000000000001111101
01000000000000000100011000000000000001000110001001000010101000000000000100100
01000000000000000100011000000000000001000101000110000001010000000000000111100
01000000000000000100011000000000000001000110000101000000011000000000000011111
01000000000000000100011000000000000001000101100100000011011000000000000110101
01000000000000000100011000000000000001000111011000000001110000000000001000100
01000000000000000100011000000000000001000100111011000000001000000000001111011
01000000000000000100011000000000000001000110000000000001100000000000000110110
01000000000000000100011000000000000001000001100011000001100000000000000110110
01000000000000000100011000000000000001000101000100000010010000000000001111111
01000000000000000100011000000000000001000110000011000001111000000000001010111
01000000000000000100011000000000000001000001001111000010101000000000000100100
01000000000000000100011000000000000001000110000111000000100000000000000000011
01000000000000000100011000000000000001000111011010000000001000000000001111011
01000000000000000100011000000000000001000110011110000011110000000000001111000
01000000000000000100011000000000000001000100110110000001011000000000001111101
01000000000000000100011000000000000001000010000101000010001000000000000010110
01000000000000000100011000000000000001000111100110000010000000000000001101100
01000000000000000100011000000000000001000011010111000001011000000000001111101
01000000000000000100011000000000000001000110111100000001110000000000001000100
01000000000000000100011000000000000001000001101110000001010000000000000111100
01000000000000000100011000000000000001000111100111000001110000000000001000100
01000000000000000100011000000000000001000101101111000001010000000000000111100
01000000000000000100011000000000000001000111011110000000000000000000000011011
01000000000000000100011000000000000001000011011001000000010000000000001101110
01000000000000000100011000000000000001000100111001000001010000000000000111100
01000000000000000100011000000000000001000110000100000000100000000000000000011
01000000000000000100011000000000000001000010000110000001110000000000001000100
01000000000000000100011000000000000001000110000000000011010000000000001111110
01000000000000000100011000000000000001000100110100000010000000000000001101100
01000000000000000100011000000000000001000101011111000010101000000000000100100
01000000000000000100011000000000000001000100110111000000101000000000000101010
01000000000000000100011000000000000001000111000111000001110000000000001000100
01000000000000000100011000000000000001000111011110000000000000000000000011011
01000000000000000100011000000000000001000100110110000001110000000000001000100
01000000000000000100011000000000000001000001101111000000001000000000001111011
01000000000000000100011000000000000001000101000001000010000000000000001101100
01000000000000000100011000000000000001000110100111000010101000000000000100100
01000000000000000100011000000000000001000000101100000011010000000000001111110
01000000000000000100011000000000000001000100111101000000011000000000000011111
01000000000000000100011000000000000001000110111001000000100000000000000000011
01000000000000000100011000000000000001000010001111000010001000000000000010110
01000000000000000100011000000000000001000111011011000110001000000000000010011
01000000000000000100011000000000000001000110100010000000110000000000001000010
01000000000000000100011000000000000001000101000101000010001000000000000010110
01000000000000000100011000000000000001000011011011000001100000000000000110110
01000000000000000100011000000000000001000110100001000000010000000000001101110
01000000000000000100011000000000000001000001101100000010000000000000001101100
01000000000000000100011000000000000001000000100101000001100000000000000110110
01000000000000000100011000000000000001000001101111000011011000000000000110101
01000000000000000100011000000000000001000010000001000000101000000000000101010
01000000000000000100011000000000000001000100111100000000010000000000001101110
01000000000000000100011000000000000001000001011100000000011000000000000011111
01000000000000000100011000000000000001000110110100000001011000000000001111101
01000000000000000100011000000000000001000010001100000010101000000000000100100
01000000000000000100011000000000000001000010001110000010010000000000001111111
01000000000000000100011000000000000001000100110110000010000000000000001101100
01000000000000000100011000000000000001000101100101000001110000000000001000100
01000000000000000100011000000000000001000001011100000011011000000000000110101
01000000000000000100011000000000000001000100110111000011011000000000000110101
01000000000000000100011000000000000001000101101111000000101000000000000101010
01000000000000000100011000000000000001000001011111000110001000000000000010011
01000000000000000100011000000000000001000110000011000001111000000000001010111
01000000000000000100011000000000000001000010000110000011010000000000001111110
01000000000000000100011000000000000001000101100101000001110000000000001000100
01000000000000000100011000000000000001000011010010000001010000000000000111100
01000000000000000100011000000000000001000111011010000001111000000000001010111
01000000000000000100011000000000000001000010001111000001011000000000001111101
01000000000000000100011000000000000001000010111000000011011000000000001110010
01000000000000000100011000000000000001000101000101000001100000000000000110110
01000000000000000100011000000000000001000001011101000011010000000000001111110
01000000000000000100011000000000000001000010000011000001010000000000000111100
01000000000000000100011000000000000001000010000000000010010000000000001111111
01000000000000000100011000000000000001000001100010000110001000000000000010011
01000000000000000100011000000000000001000101100101000001110000000000001000100
01000000000000000100011000000000000001000000101100000110001000000000000010011
01000000000000000100011000000000000001000111100101000010101000000000000100100
01000000000000000100011000000000000001000011010110000010001000000000000010110
01000000000000000100011000000000000001000001100101000000000000000000000011011
01000000000000000100011000000000000001000101000001000000001000000000001111011
01000000000000000100011000000000000001000111100010000010010000000000001111111
01000000000000000100011000000000000001000011001001000010010000000000001111111
01000000000000000100011000000000000001000010000010000000011000000000000011111
01000000000000000100011000000000000001000110110101000010101000000000000100100
01000000000000000100011000000000000001000110000100000011110000000000001111000
01000000000000000100011000000000000001000110000100000001111000000000001010111
01000000000000000100011000000000000001000001011110000000001000000000001111011
01000000000000000100011000000000000001000010000110000010010000000000001111111
01000000000000000100011000000000000001000010000111000010001000000000000010110
01000000000000000100011000000000000001000110101010000010101000000000000100100
01000000000000000100011000000000000001000110000100000001111000000000001010111
01000000000000000100011000000000000001000011010010000001010000000000000111100
01000000000000000100011000000000000001000110000100000001110000000000001000100
01000000000000000100011000000000000001000111100110000001111000000000001010111
01000000000000000100011000000000000001000001011100000010101000000000000100100
01000000000000000100011000000000000001000100110100000011110000000000001111000
01000000000000000100011000000000000001000111011101000010101000000000000100100
01000000000000000100011000000000000001000101100101000001110000000000001000100
01000000000000000100011000000000000001000111100001000011110000000000001111000
01000000000000000100011000000000000001000101100010000000001000000000001111011
01000000000000000100011000000000000001000111011110000000000000000000000011011
01000000000000000100011000000000000001000110011000000000110000000000001000010
01000000000000000100011000000000000001000101000101000001110000000000001000100
01000000000000000100011000000000000001000101000011000010101000000000000100100
01000000000000000100011000000000000001000100010010000000010000000000001101110
01000000000000000100011000000000000001000101011001000110001000000000000010011
01000000000000000100011000000000000001000100110101000010000000000000001101100
01000000000000000100011000000000000001000010000001000110001000000000000010011
01000000000000000100011000000000000001000101101111000010001000000000000010110
01000000000000000100011000000000000001000011010110000000110000000000001000010
01000000000000000100011000000000000001000101000111000001011000000000001111101
01000000000000000100011000000000000001000101111100000001100000000000000110110
01000000000000000100011000000000000001000001100100000110001000000000000010011
01000000000000000100011000000000000001000010001010000000001000000000001111011
01000000000000000100011000000000000001000011011111000000100000000000000000011
01000000000000000100011000000000000001000001001110000001100000000000000110110
01000000000000000100011000000000000001000101000110000010010000000000001111111
01000000000000000100011000000000000001000001001001000000110000000000001111000
01000000000000000100011000000000000001000111011110000000001000000000001111011
01000000000000000100011000000000000001000111101100000001011000000000001111101
01000000000000000100011000000000000001000011011111000011110000000000001111000
01000000000000000100011000000000000001000110110101000001110000000000001000100
01000000000000000100011000000000000001000101101101000001100000000000000110110
01000000000000000100011000000000000001000010000110000000000000000000000011011
01000000000000000100011000000000000001000101000010000001111000000000001010111
01000000000000000100011000000000000001000000110010000000100000000000000000011
01000000000000000100011000000000000001000110000010000001011000000000001111101
01000000000000000100011000000000000001000011010111000001110000000000001000100
01000000000000000100011000000000000001000111101101000000010000000000001101110
01000000000000000100011000000000000001000101101100000000000000000000000011011
01000000000000000100011000000000000001000001011100000010010000000000001111111
01000000000000000100011000000000000001000001011011000001100000000000000110110
01000000000000000100011000000000000001000001100101000110001000000000000010011
01000000000000000100011000000000000001000111101101000001011000000000001111101
01000000000000000100011000000000000001000101000111000001010000000000000111100
01000000000000000100011000000000000001000110000011000010010000000000001111111
01000000000000000100011000000000000001000001011000000011010000000000001111110
01000000000000000100011000000000000001000111100101000000110000000000001000010
01000000000000000100011000000000000001000111011010000010001000000000000010110
01000000000000000100011000000000000001000011010101000011011000000000000110101
01000000000000000100011000000000000001000101101010000001011000000000001111101
01000000000000000100011000000000000001000101101010000011010000000000001111110
01000000000000000100011000000000000001000010001111000000011000000000000011111
01000000000000000100011000000000000001000111100001000011010000000000001111110
01000000000000000100011000000000000001000110100100000011011000000000000110101
01000000000000000100011000000000000001000101000110000000110000000000001000010
01000000000000000100011000000000000001000101000110000011011000000000000110101
01000000000000000100011000000000000001000001001111000010000000000000001101100
01000000000000000100011000000000000001000001100111000001110000000000001000100
01000000000000000100011000000000000001000010001011000000000000000000000011011
01000000000000000100011000000000000001000100010101000001011000000000001111101
01000000000000000100011000000000000001000101110010000001011000000000001111101
01000000000000000100011000000000000001000100110010000010001000000000000010110
01000000000000000100011000000000000001000110011010000011010000000000001111110
01000000000000000100011000000000000001000011010011000010101000000000000100100
01000000000000000100011000000000000001000101111100000001100000000000000110110
01000000000000000100011000000000000001000010000101000010101000000000000100100
01000000000000000100011000000000000001000000100101000000010000000000001101110
01000000000000000100011000000000000001000000100110000011110000000000001111000
01000000000000000100011000000000000001000100111101000001010000000000000111100
01000000000000000100011000000000000001000101110010000001100000000000000110110
01000000000000000100011000000000000001000100101001000010010000000000001111111
01000000000000000100011000000000000001000110101010000010000000000000001101100
01000000000000000100011000000000000001000101101100000000000000000000000011011
01000000000000000100011000000000000001000010000001000011010000000000001111110
01000000000000000100011000000000000001000000100101000000000000000000000011011
01000000000000000100011000000000000001000101111100000110001000000000000010011
01000000000000000100011000000000000001000111100100000000010000000000001101110
01000000000000000100011000000000000001000110110101000011010000000000001111110
01000000000000000100011000000000000001000100111001000110001000000000000010011
01000000000000000100011000000000000001000001001001000110001000000000000010011
01000000000000000100011000000000000001000100101001000010001000000000000010110
01000000000000000100011000000000000001000010000000000000001000000000001111011
01000000000000000100011000000000000001000101110011000010000000000000001101100
01000000000000000100011000000000000001000110100001000000100000000000000000011
01000000000000000100011000000000000001000000100101000001100000000000000110110
01000000000000000100011000000000000001000001011100000011011000000000000110101
01000000000000000100011000000000000001000111011000000001110000000000001000100
01000000000000000100011000000000000001000110001001000000100000000000000000011
01000000000000000100011000000000000001000110000100000010000000000000001101100
01000000000000000100011000000000000001000101101110000010000000000000001101100
01000000000000000100011000000000000001000001011010000010101000000000000100100
01000000000000000100011000000000000001000000100001000011010000000000001111110
01000000000000000100011000000000000001000010000101000010101000000000000100100
01000000000000000100011000000000000001000010000011000000011000000000000011111
01000000000000000100011000000000000001000010000010000001111000000000001010111
01000000000000000100011000000000000001000000100101000000001000000000001111011
01000000000000000100011000000000000001000100010010000000010000000000001101110
01000000000000000100011000000000000001000100111101000000011000000000000011111
01000000000000000100011000000000000001000101100101000001110000000000001000100
01000000000000000100011000000000000001000111000100000000100000000000000000011
01000000000000000100011000000000000001000010000011000001010000000000000111100
01000000000000000100011000000000000001000011001110000000000000000000000011011
01000000000000000100011000000000000001000110000000000011010000000000001111110
01000000000000000100011000000000000001000110000000000000100000000000000000011
01000000000000000100011000000000000001000110000010000001011000000000001111101
01000000000000000100011000000000000001000010000010000000110000000000001000010
