bin
01000000000000000111111000000111000100000000010110000111010000000000000000001
01000000000000000100011001111101000100000000000001000000001000000000011000010
01000000000000000001100101011111001001000000000000000000000000011111000000001
01000000000000000000110001100110100101000000110110000010010000000000000000001
00000000000000000000000000000000000001000000000000000000000000000000000000010
01000000000000000110100100000011101111000000000111000000101000000000000000001
01000000000000001100010111000100111111000000001110000001010000011001000111100
01000000000000011010101100000101000001000000000000000000000000110100000010110
01000000000000001011010000000100100101000000010011000001001000000000000000001
01000000000000000000010001010100111100000000110010000111010001000000000001001
01000000000000001100001001110111000100000000001001000011110010100000000000001
01000000000000001111000000100110000001000000000100000110001000000000000000001
01000000000000000001010100011010100110000000010101000110001000000000000000001
01000000000000001100110000000111111010000000001101000101010000000001001101000
01000000000000000101010100000000000100000000001011000011110000101110000000001
00000000000000000000000000000101001101000000000101000000100000000000000000000
01000000000000001010100000000011000100000000001010000010001000000000000000001
01000000000000001010001000000011010100000000000001000000001001100001010000011
01000000000000010010010100000001000110000000000000000000000000010100000000001
01000000000000001100011100101000100100000000001000000001010001100010000000001
01000000000000001010001100011111110110000000001010000011011001011110000000001
01000000000000001000011100000100000011000000000000000000000000011111000000001
01000000000000110000110100001101001110000000000000000000000000111000011100110
00000000000000000000000000000000000001000000000000000000000000000000000000010
00000000000000000010110000000101010010000001110000001101111000000000000000000
01000000000000110101100100101101001100000000000000000000000001010100000010110
00000000000000000000000000000000000000000000000000000000000000000000000000000
01000000000000000101110000111100110011000000000001000000001001111110000000001
01000000000000010011111100001011000110000000000000000001101001001000000000001
01000000000000001010001001101000111101000000000000000000100000100100000000001
01000000000000001001001101111000001010000000000000000000000000011111000000001
01000000000000001110001101110001110101000000001010000011010011101011000000001
01000000000000001101110000110110011001000000000101000010101000000000000000001
01000000000000000111110000001110001010000000001000000001010011000100000000001
01000000000000011000101000100110100110000000011111000010101011001110000000001
01000000000000001100100100010111101000000000010010000010111000111101000000001
00000000000000000000000000101010010001000000000000000000000000000000000000000
00000000000000000000000000000000000001000000000000000000000000000000000000010
01000000000000000010011100111000111110000000011000000001101010011100000000001
00000000000000000011101100001111011011000101010110001111111000000000000000000
00000000000000000000000000000000000000000000000011000000011000000000000000001
01000000000000001100010100000011110000000000010011000000111000000000000000001
01000000000000001100001100111011101001000000000110000110101000110010000000001
01000000000000001001011000110010000100000000000001000000001000101110000000001
01000000000000110101000000110100101100000000000000000000000010111111001111000
00000000000000000000000000000000000000000000000001000000001000000000000000000
01000000000000001100100100000110001101000000000011000000011011011001000000001
01000000000000110001001100000001010110000000000000000000000010110101011101010
00000000000000001101100000000000000001000000000000000000001001111011011000001
01000000000000000100011001111101000100000000000000000000000000101010011001001
01000000000000010111101011001011100010000000000001000000001011001001010111000
01000000000000001001110101001100011110000001110101011011010000000000000000001
01000000000000001100011100110110001110000000000001000000001000000000000000001
01000000000000000100111100110000101011000000011000000001001010110000000000001
00000000000000000000000000000000000001000000000000000000000000000000000000010
01000000000000011101101100100000001010000000001000000011011001111010000000001
01000000000000001010110101100101001001000000000100000001100000101100010010111
01000000000000001100000100000000011000000000001010000001111000011000001000011
00000000000000000000000000000000000000000000000001000000001000000000000000000
01000000000000000000011101100100001000000000010101000110001001101110000000001
01000000000000001100101000000010000010000000001010000011011000000000000000001
00000000000000000010110000000000101000000000000101000000101000000000000110001
00000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000011101101100010010100000000000000000000000010110110011111011
01000000000000000000010100010111011001000000001110000001010000000000000000001
01000000000000001101001100110001100000000000010111000000010000000000000000001
01000000000000001100111000000100010111000000000011000000011000000000001101000
01000000000000011000001001110011101110000000000001000000001000100100001101111
01000000000000000001000000110101100101000000000101000000100000000000000000001
01000000000000000000010100010001101101000001010001000110100000000000000000001
01000000000000001100010100001101001110000000000000000000001000000000000000001
01000000000000001000011100111111001111000000000111000110011010101001000000001
01000000000101100100010100000000110011000000000000000000000000100111010101000
01000000000000000111100100001000100100000000011001000011111001111101000000001
00000000000000000011101100000001100110000000000000000000001000000000000000110
00000000000000000000000000000000000001000000000000000000000000000000000000010
01000000000000011001001001001111110110000000000000000000000000000000000000001
00000000000000000000000000000000000001000000000000000000000000000000000110001
01000000000000000110100100001010000110000000010101000010000001110010000000001
00000000000000000000000000101010010001000000000001000000001000000000000000001
01000000000000001100100100010000110011000000010101000010101000000000000000001
01000000000000001100010111000110111011000000001011000011110000110101000000001
01000000000000011000101101001101011110000000011101000001011000000000000000001
01000000000000001011100100010110010110000000001110000000111000011010000000001
01000000000000000110011000011111010101000000000001000000001000010100000000110
00000000000000000000000000101010010001000000000001000000001000000000000000000
01000001001000011110010000000000111000000000000000000010001000111101001101101
01000000000000000011110100010111011111000000000111000010001000000000000000001
00000000000000000000000000000000000000000000000001000000001000000000000000000
01000000000000000000100000111010100110000000000010000000110011011011000000001
01000000000000000001001101111000110100000000000101000001111001100000000010000
01000000000000011110001100101101010101000000010101000110001000010110000000001
00000000000000000000000000101010010001000000000001000000001000000000000000000
01000000000000000000001100011010111111000000000101000000101000010010000000001
00000000000000000010110000000001110101000000000000000000001000000000001100111
01000000000000000001110100100111110101000000001001000011010011010110000000001
